text_id,url,source_slug,skip,original_slug,last_status,last_checked,comments
208,https://www.let.leidenuniv.nl/Dutch/Ceneton/DeConinckHerdOngestadicheyt1638.html,ceneton:DeConinckHerdOngestadicheyt1638,,,,,
209,https://www.let.leidenuniv.nl/Dutch/Ceneton/DeConinckLiefdeEnGeval1636.html,ceneton:DeConinckLiefdeEnGeval1636,,,,,
210,https://www.let.leidenuniv.nl/Dutch/Ceneton/DeConinckLiefdensBehendicheyt1638.html,ceneton:DeConinckLiefdensBehendicheyt1638,,,,,
211,https://www.let.leidenuniv.nl/Dutch/Ceneton/DeGeestManziekeVryster1700.html,ceneton:DeGeestManziekeVryster1700,,,,,
212,https://www.let.leidenuniv.nl/Dutch/Ceneton/DeGraafKrispyn1740.html,ceneton:DeGraafKrispyn1740,,,,,
213,https://www.let.leidenuniv.nl/Dutch/Ceneton/DeGraveAnnaxartus1790ca.html,ceneton:DeGraveAnnaxartus1790ca,,,,,
214,https://www.let.leidenuniv.nl/Dutch/Ceneton/DeGrootSpeckdieven1653.html,ceneton:DeGrootSpeckdieven1653,,,,,
215,https://www.let.leidenuniv.nl/Dutch/Ceneton/DeLaCroixGeadeldeBoer1686.html,ceneton:DeLaCroixGeadeldeBoer1686,,,,,
216,https://www.let.leidenuniv.nl/Dutch/Ceneton/DeLaCroixGeadeldeBoer1753.html,ceneton:DeLaCroixGeadeldeBoer1753,,,,,
217,https://www.let.leidenuniv.nl/Dutch/Ceneton/DeLaCroixGewaandeAdvocaat1685.html,ceneton:DeLaCroixGewaandeAdvocaat1685,,,,,
218,https://www.let.leidenuniv.nl/Dutch/Ceneton/DeLaCroixJuffers1685.html,ceneton:DeLaCroixJuffers1685,,,,,
219,https://www.let.leidenuniv.nl/Dutch/Ceneton/DeLaCroixMuzikant1685.html,ceneton:DeLaCroixMuzikant1685,,,,,
220,https://www.let.leidenuniv.nl/Dutch/Ceneton/DeLaCroixSchynheilige1686.html,ceneton:DeLaCroixSchynheilige1686,,,,,
221,https://www.let.leidenuniv.nl/Dutch/Ceneton/DeLeeuwLeoArmenius1659.html,ceneton:DeLeeuwLeoArmenius1659,,,,,
222,https://www.let.leidenuniv.nl/Dutch/Ceneton/DeRidderThomasKreel1748.html,ceneton:DeRidderThomasKreel1748,,,,,
223,https://www.let.leidenuniv.nl/Dutch/Ceneton/DeSwaenSchoenlappers1718.html,ceneton:DeSwaenSchoenlappers1718,,,,,
224,https://www.let.leidenuniv.nl/Dutch/Ceneton/DeVosVrient1646.html,ceneton:DeVosVrient1646,,,,,
225,https://www.let.leidenuniv.nl/Dutch/Ceneton/DeWittHorace1648.html,ceneton:DeWittHorace1648,,,,,
226,https://www.let.leidenuniv.nl/Dutch/Ceneton/DeckerBaptistes1652.html,ceneton:DeckerBaptistes1652,,,,,
227,https://www.let.leidenuniv.nl/Dutch/Ceneton/DemokritophilusInenting1768.html,ceneton:DemokritophilusInenting1768,,,,,
228,https://www.let.leidenuniv.nl/Dutch/Ceneton/DiderotVader1773.html,ceneton:DiderotVader1773,,,,,
229,https://www.let.leidenuniv.nl/Dutch/Ceneton/DomineIohannis1643.html,ceneton:DomineIohannis1643,,,,,
230,https://www.let.leidenuniv.nl/Dutch/Ceneton/DrieEenlingen1597.html,ceneton:DrieEenlingen1597,,,,,
231,https://www.let.leidenuniv.nl/Dutch/Ceneton/DronkeJaap1720.html,ceneton:DronkeJaap1720,,,,,
232,https://www.let.leidenuniv.nl/Dutch/Ceneton/DronkeJaap1730a.html,ceneton:DronkeJaap1730a,,,,,
233,https://www.let.leidenuniv.nl/Dutch/Ceneton/DronkeJaap1730b.html,ceneton:DronkeJaap1730b,,,,,
234,https://www.let.leidenuniv.nl/Dutch/Ceneton/DronkeJaap1731.html,ceneton:DronkeJaap1731,,,,,
235,https://www.let.leidenuniv.nl/Dutch/Ceneton/DrosteJacoba1710.html,ceneton:DrosteJacoba1710,,,,,
236,https://www.let.leidenuniv.nl/Dutch/Ceneton/DuMoulinLichtmis1687.html,ceneton:DuMoulinLichtmis1687,,,,,
237,https://www.let.leidenuniv.nl/Dutch/Ceneton/DuMoulinLichtmis1687UBA.html,ceneton:DuMoulinLichtmis1687UBA,,,,,
238,https://www.let.leidenuniv.nl/Dutch/Ceneton/DuimAchilles1745.html,ceneton:DuimAchilles1745,,,,,
239,https://www.let.leidenuniv.nl/Dutch/Ceneton/DuimBroedermoort1744.html,ceneton:DuimBroedermoort1744,,,,,
240,https://www.let.leidenuniv.nl/Dutch/Ceneton/DuimGrootDelft1743.html,ceneton:DuimGrootDelft1743,,,,,
241,https://www.let.leidenuniv.nl/Dutch/Ceneton/DuimGrootLoevestein1742.html,ceneton:DuimGrootLoevestein1742,,,,,
242,https://www.let.leidenuniv.nl/Dutch/Ceneton/DuimGrootRechtsgeding1745.html,ceneton:DuimGrootRechtsgeding1745,,,,,
243,https://www.let.leidenuniv.nl/Dutch/Ceneton/DuimGrootRostok1742.html,ceneton:DuimGrootRostok1742,,,,,
244,https://www.let.leidenuniv.nl/Dutch/Ceneton/DuimGrootZweeden1742.html,ceneton:DuimGrootZweeden1742,,,,,
245,https://www.let.leidenuniv.nl/Dutch/Ceneton/DuimMenalippe1743.html,ceneton:DuimMenalippe1743,,,,,
246,https://www.let.leidenuniv.nl/Dutch/Ceneton/DuimVespers1743.html,ceneton:DuimVespers1743,,,,,
247,https://www.let.leidenuniv.nl/Dutch/Ceneton/DullaartAlexanderDeMedicis1653.html,ceneton:DullaartAlexanderDeMedicis1653,,,,,
248,https://www.let.leidenuniv.nl/Dutch/Ceneton/DullaartMitridates1679.html,ceneton:DullaartMitridates1679,,,,,
249,https://www.let.leidenuniv.nl/Dutch/Ceneton/DullaartStuart1652.html,ceneton:DullaartStuart1652,,,,,
250,https://www.let.leidenuniv.nl/Dutch/Ceneton/DusartHeydin1644.html,ceneton:DusartHeydin1644,,,,,
251,https://www.let.leidenuniv.nl/Dutch/Ceneton/DuymBewys1606.html,ceneton:DuymBewys1606,,,,,
252,https://www.let.leidenuniv.nl/Dutch/Ceneton/DuyrkantIoosje1642.html,ceneton:DuyrkantIoosje1642,,,,,
253,https://www.let.leidenuniv.nl/Dutch/Ceneton/DweeperyMenuet1772.html,ceneton:DweeperyMenuet1772,,,,,
254,https://www.let.leidenuniv.nl/Dutch/Ceneton/EDSMRugero1674.html,ceneton:EDSMRugero1674,,,,,
255,https://www.let.leidenuniv.nl/Dutch/Ceneton/EembdSophonisba1621.html,ceneton:EembdSophonisba1621,,,,,
256,https://www.let.leidenuniv.nl/Dutch/Ceneton/Elckerlijc1525.html,ceneton:Elckerlijc1525,,,,,
257,https://www.let.leidenuniv.nl/Dutch/Ceneton/ElgerLaantje1698.html,ceneton:ElgerLaantje1698,,,,,
258,https://www.let.leidenuniv.nl/Dutch/Ceneton/ElgerLaantje1735a.html,ceneton:ElgerLaantje1735a,,,,,
259,https://www.let.leidenuniv.nl/Dutch/Ceneton/EliasBekeerdeDronkaard1691.html,ceneton:EliasBekeerdeDronkaard1691,,,,,
260,https://www.let.leidenuniv.nl/Dutch/Ceneton/ElslandBrechtje1715ca.html,ceneton:ElslandBrechtje1715ca,,,,,
261,https://www.let.leidenuniv.nl/Dutch/Ceneton/ElverveltCicero1775.html,ceneton:ElverveltCicero1775,,,,,
262,https://www.let.leidenuniv.nl/Dutch/Ceneton/ElverveltDankbaare zoon1777.html,ceneton:ElverveltDankbaare zoon1777,,,,,
263,https://www.let.leidenuniv.nl/Dutch/Ceneton/ElverveltJanRokes1768.html,ceneton:ElverveltJanRokes1768,,,,,
264,https://www.let.leidenuniv.nl/Dutch/Ceneton/ElzevierArglistige1724.html,ceneton:ElzevierArglistige1724,,,,,
265,https://www.let.leidenuniv.nl/Dutch/Ceneton/ElzevierBroekdragende1666.html,ceneton:ElzevierBroekdragende1666,,,,,
266,https://www.let.leidenuniv.nl/Dutch/Ceneton/ElzevierGestoordeVreught1664.html,ceneton:ElzevierGestoordeVreught1664,,,,,
267,https://www.let.leidenuniv.nl/Dutch/Ceneton/ElzevierScheeleGriet1662.html,ceneton:ElzevierScheeleGriet1662,,,,,
268,https://www.let.leidenuniv.nl/Dutch/Ceneton/ElzevierSpringende1666.html,ceneton:ElzevierSpringende1666,,,,,
269,https://www.let.leidenuniv.nl/Dutch/Ceneton/ElzevierSpringende1681.html,ceneton:ElzevierSpringende1681,,,,,
270,https://www.let.leidenuniv.nl/Dutch/Ceneton/EndenPhiledonius1657.html,ceneton:EndenPhiledonius1657,,,,,
271,https://www.let.leidenuniv.nl/Dutch/Ceneton/EngelenNapels1703.html,ceneton:EngelenNapels1703,,,,,
272,https://www.let.leidenuniv.nl/Dutch/Ceneton/ErasmusIphigenia1507.html,ceneton:ErasmusIphigenia1507,,,,,
273,https://www.let.leidenuniv.nl/Dutch/Ceneton/ErasmusRabusThalia1684.html,ceneton:ErasmusRabusThalia1684,,,,,
274,https://www.let.leidenuniv.nl/Dutch/Ceneton/Feyl1628.html,ceneton:Feyl1628,,,,,
275,https://www.let.leidenuniv.nl/Dutch/Ceneton/Fielebout1716.html,ceneton:Fielebout1716,,,,,
276,https://www.let.leidenuniv.nl/Dutch/Ceneton/FockensGrysert1659.html,ceneton:FockensGrysert1659,,,,,
277,https://www.let.leidenuniv.nl/Dutch/Ceneton/FockensHansje1657.html,ceneton:FockensHansje1657,,,,,
278,https://www.let.leidenuniv.nl/Dutch/Ceneton/FockensSchoorsteenveger1662.html,ceneton:FockensSchoorsteenveger1662,,,,,
279,https://www.let.leidenuniv.nl/Dutch/Ceneton/FocquenbrochJalousy1663.html,ceneton:FocquenbrochJalousy1663,,,,,
280,https://www.let.leidenuniv.nl/Dutch/Ceneton/FocquenbrochKeyenvresser1665.html,ceneton:FocquenbrochKeyenvresser1665,,,,,
281,https://www.let.leidenuniv.nl/Dutch/Ceneton/FocquenbrochMin1674.html,ceneton:FocquenbrochMin1674,,,,,
282,https://www.let.leidenuniv.nl/Dutch/Ceneton/FocquenbrochWerken1723.html,ceneton:FocquenbrochWerken1723,,,,,
283,https://www.let.leidenuniv.nl/Dutch/Ceneton/FonteinistenTemerariusKortrijk1714.html,ceneton:FonteinistenTemerariusKortrijk1714,,,,,
284,https://www.let.leidenuniv.nl/Dutch/Ceneton/FonteynCasta1637.html,ceneton:FonteynCasta1637,,,,,
285,https://www.let.leidenuniv.nl/Dutch/Ceneton/FonteynFortunatus1643.html,ceneton:FonteynFortunatus1643,,,,,
286,https://www.let.leidenuniv.nl/Dutch/Ceneton/FonteynFortunatusSoonen1643.html,ceneton:FonteynFortunatusSoonen1643,,,,,
287,https://www.let.leidenuniv.nl/Dutch/Ceneton/FonteynSulleman1633.html,ceneton:FonteynSulleman1633,,,,,
288,https://www.let.leidenuniv.nl/Dutch/Ceneton/FonteynSulleman1643.html,ceneton:FonteynSulleman1643,,,,,
289,https://www.let.leidenuniv.nl/Dutch/Ceneton/FornenberghDuifjeSnaphaan1680.html,ceneton:FornenberghDuifjeSnaphaan1680,,,,,
290,https://www.let.leidenuniv.nl/Dutch/Ceneton/FranssoonGiertjenWouters1623.html,ceneton:FranssoonGiertjenWouters1623,,,,,
291,https://www.let.leidenuniv.nl/Dutch/Ceneton/FreseSchaafConcert1769.html,ceneton:FreseSchaafConcert1769,,,,,
292,https://www.let.leidenuniv.nl/Dutch/Ceneton/FreseSchaafInenting1768.html,ceneton:FreseSchaafInenting1768,,,,,
293,https://www.let.leidenuniv.nl/Dutch/Ceneton/FuyterHof1647.html,ceneton:FuyterHof1647,,,,,
294,https://www.let.leidenuniv.nl/Dutch/Ceneton/FuyterTessandier1654.html,ceneton:FuyterTessandier1654,,,,,
295,https://www.let.leidenuniv.nl/Dutch/Ceneton/GKAbeel1622.html,ceneton:GKAbeel1622,,,,,
296,https://www.let.leidenuniv.nl/Dutch/Ceneton/GaeteApotheker1714.html,ceneton:GaeteApotheker1714,,,,,
297,https://www.let.leidenuniv.nl/Dutch/Ceneton/GaeteDienstmeiden1707.html,ceneton:GaeteDienstmeiden1707,,,,,
298,https://www.let.leidenuniv.nl/Dutch/Ceneton/GelukteList1702.html,ceneton:GelukteList1702,,,,,
299,https://www.let.leidenuniv.nl/Dutch/Ceneton/GelukteList1792ca.html,ceneton:GelukteList1792ca,,,,,
300,https://www.let.leidenuniv.nl/Dutch/Ceneton/GentGrieseildis1775.html,ceneton:GentGrieseildis1775,,,,,
301,https://www.let.leidenuniv.nl/Dutch/Ceneton/GermesLaura1645.html,ceneton:GermesLaura1645,,,,,
302,https://www.let.leidenuniv.nl/Dutch/Ceneton/GermezKleazjenor1647.html,ceneton:GermezKleazjenor1647,,,,,
303,https://www.let.leidenuniv.nl/Dutch/Ceneton/GesperdenCroesus1636.html,ceneton:GesperdenCroesus1636,,,,,
304,https://www.let.leidenuniv.nl/Dutch/Ceneton/GewaandeHuwelyk1758.html,ceneton:GewaandeHuwelyk1758,,,,,
305,https://www.let.leidenuniv.nl/Dutch/Ceneton/GewilligeHoorendrager1626.html,ceneton:GewilligeHoorendrager1626,,,,,
306,https://www.let.leidenuniv.nl/Dutch/Ceneton/GhewonelickeVruecht1575.html,ceneton:GhewonelickeVruecht1575,,,,,
307,https://www.let.leidenuniv.nl/Dutch/Ceneton/GnapheusHypocrisis1544.html,ceneton:GnapheusHypocrisis1544,,,,,
308,https://www.let.leidenuniv.nl/Dutch/Ceneton/GoedthalsSoter1563.html,ceneton:GoedthalsSoter1563,,,,,
309,https://www.let.leidenuniv.nl/Dutch/Ceneton/GoereeAlcander1707.html,ceneton:GoereeAlcander1707,,,,,
310,https://www.let.leidenuniv.nl/Dutch/Ceneton/GonScheepsleven1720ca.html,ceneton:GonScheepsleven1720ca,,,,,
311,https://www.let.leidenuniv.nl/Dutch/Ceneton/GraefAgrippa1669.html,ceneton:GraefAgrippa1669,,,,,
312,https://www.let.leidenuniv.nl/Dutch/Ceneton/GraefJoanna1664.html,ceneton:GraefJoanna1664,,,,,
313,https://www.let.leidenuniv.nl/Dutch/Ceneton/GramsbergenDoodt1649.html,ceneton:GramsbergenDoodt1649,,,,,
314,https://www.let.leidenuniv.nl/Dutch/Ceneton/GramsbergenPierlepon1650a.html,ceneton:GramsbergenPierlepon1650a,,,,,
315,https://www.let.leidenuniv.nl/Dutch/Ceneton/GramsbergenPierlepon1650b.html,ceneton:GramsbergenPierlepon1650b,,,,,
316,https://www.let.leidenuniv.nl/Dutch/Ceneton/GrieckBelizarius1658.html,ceneton:GrieckBelizarius1658,,,,,
317,https://www.let.leidenuniv.nl/Dutch/Ceneton/GrieckBellizarius1724.html,ceneton:GrieckBellizarius1724,,,,,
318,https://www.let.leidenuniv.nl/Dutch/Ceneton/GrieckCenobia1667.html,ceneton:GrieckCenobia1667,,,,,
319,https://www.let.leidenuniv.nl/Dutch/Ceneton/GrieckJaphet1657.html,ceneton:GrieckJaphet1657,,,,,
320,https://www.let.leidenuniv.nl/Dutch/Ceneton/GrieckLemmen1700.html,ceneton:GrieckLemmen1700,,,,,
321,https://www.let.leidenuniv.nl/Dutch/Ceneton/GrieckUlysses1668.html,ceneton:GrieckUlysses1668,,,,,
322,https://www.let.leidenuniv.nl/Dutch/Ceneton/GrootDronkeBeely1779.html,ceneton:GrootDronkeBeely1779,,,,,
323,https://www.let.leidenuniv.nl/Dutch/Ceneton/GrooteTafereelDwaasheid1720a.html,ceneton:GrooteTafereelDwaasheid1720a,,,,,
324,https://www.let.leidenuniv.nl/Dutch/Ceneton/GrootseBrechje1750ca.html,ceneton:GrootseBrechje1750ca,,,,,
325,https://www.let.leidenuniv.nl/Dutch/Ceneton/GrotiusAdamusExul1601.html,ceneton:GrotiusAdamusExul1601,,,,,
326,https://www.let.leidenuniv.nl/Dutch/Ceneton/GrotiusChristusPatiens1608.html,ceneton:GrotiusChristusPatiens1608,,,,,
327,https://www.let.leidenuniv.nl/Dutch/Ceneton/GrotiusEuripidesPhoenissae1630.html,ceneton:GrotiusEuripidesPhoenissae1630,,,,,
328,https://www.let.leidenuniv.nl/Dutch/Ceneton/GrotiusSophompaneas1635.html,ceneton:GrotiusSophompaneas1635,,,,,
329,https://www.let.leidenuniv.nl/Dutch/Ceneton/GysenBetoverdeGeldkist1712.html,ceneton:GysenBetoverdeGeldkist1712,,,,,
330,https://www.let.leidenuniv.nl/Dutch/Ceneton/GysenVarkemarkt1712.html,ceneton:GysenVarkemarkt1712,,,,,
331,https://www.let.leidenuniv.nl/Dutch/Ceneton/GysenVarkemarkt1713.html,ceneton:GysenVarkemarkt1713,,,,,
332,https://www.let.leidenuniv.nl/Dutch/Ceneton/HDG_GekuypteVryster1663.html,ceneton:HDG_GekuypteVryster1663,,,,,
333,https://www.let.leidenuniv.nl/Dutch/Ceneton/HapsHuwelyk1694.html,ceneton:HapsHuwelyk1694,,,,,
334,https://www.let.leidenuniv.nl/Dutch/Ceneton/HapsMansmoer1699.html,ceneton:HapsMansmoer1699,,,,,
335,https://www.let.leidenuniv.nl/Dutch/Ceneton/HapsSophonisba1698.html,ceneton:HapsSophonisba1698,,,,,
336,https://www.let.leidenuniv.nl/Dutch/Ceneton/HapsVerliefdeBrechje1705.html,ceneton:HapsVerliefdeBrechje1705,,,,,
337,https://www.let.leidenuniv.nl/Dutch/Ceneton/HarenAgon1769.html,ceneton:HarenAgon1769,,,,,
338,https://www.let.leidenuniv.nl/Dutch/Ceneton/HartloopTobias1688.html,ceneton:HartloopTobias1688,,,,,
339,https://www.let.leidenuniv.nl/Dutch/Ceneton/HartsenMahomet1770.html,ceneton:HartsenMahomet1770,,,,,
340,https://www.let.leidenuniv.nl/Dutch/Ceneton/HartsenMoederVertrouwde1762.html,ceneton:HartsenMoederVertrouwde1762,,,,,
341,https://www.let.leidenuniv.nl/Dutch/Ceneton/HartsenMoederVertrouwde1783.html,ceneton:HartsenMoederVertrouwde1783,,,,,
342,https://www.let.leidenuniv.nl/Dutch/Ceneton/HartsenWedergevondenZoon1759.html,ceneton:HartsenWedergevondenZoon1759,,,,,
343,https://www.let.leidenuniv.nl/Dutch/Ceneton/HartsenWedergevondenZoon1761.html,ceneton:HartsenWedergevondenZoon1761,,,,,
344,https://www.let.leidenuniv.nl/Dutch/Ceneton/HeemskerkCid1641a.html,ceneton:HeemskerkCid1641a,,,,,
345,https://www.let.leidenuniv.nl/Dutch/Ceneton/HeemskerkCid1641b.html,ceneton:HeemskerkCid1641b,,,,,
346,https://www.let.leidenuniv.nl/Dutch/Ceneton/HeemskerkCid1641c.html,ceneton:HeemskerkCid1641c,,,,,
347,https://www.let.leidenuniv.nl/Dutch/Ceneton/HeinsiusAuriacus1602.html,ceneton:HeinsiusAuriacus1602,,,,,
348,https://www.let.leidenuniv.nl/Dutch/Ceneton/HeinsiusHerodes1632.html,ceneton:HeinsiusHerodes1632,,,,,
349,https://www.let.leidenuniv.nl/Dutch/Ceneton/HeugelenburghAdriaanAlida1689.html,ceneton:HeugelenburghAdriaanAlida1689,,,,,
350,https://www.let.leidenuniv.nl/Dutch/Ceneton/HeugelenburghFleremontArbacis1679.html,ceneton:HeugelenburghFleremontArbacis1679,,,,,
351,https://www.let.leidenuniv.nl/Dutch/Ceneton/HeyligertCalas1767a.html,ceneton:HeyligertCalas1767a,,,,,
352,https://www.let.leidenuniv.nl/Dutch/Ceneton/HeyligertCalas1767d.html,ceneton:HeyligertCalas1767d,,,,,
353,https://www.let.leidenuniv.nl/Dutch/Ceneton/HeyligertCalas1767e.html,ceneton:HeyligertCalas1767e,,,,,
354,https://www.let.leidenuniv.nl/Dutch/Ceneton/HeynckVeranderlykGeval1663.html,ceneton:HeynckVeranderlykGeval1663,,,,,
355,https://www.let.leidenuniv.nl/Dutch/Ceneton/HeynsPestSpieghel1602.html,ceneton:HeynsPestSpieghel1602,,,,,
356,https://www.let.leidenuniv.nl/Dutch/Ceneton/HeynsVriendtsSpieghel1602.html,ceneton:HeynsVriendtsSpieghel1602,,,,,
357,https://www.let.leidenuniv.nl/Dutch/Ceneton/HoevenFilipyn1712.html,ceneton:HoevenFilipyn1712,,,,,
358,https://www.let.leidenuniv.nl/Dutch/Ceneton/HoevenMinnaar1717.html,ceneton:HoevenMinnaar1717,,,,,
359,https://www.let.leidenuniv.nl/Dutch/Ceneton/HoevenSelim1717.html,ceneton:HoevenSelim1717,,,,,
360,https://www.let.leidenuniv.nl/Dutch/Ceneton/HoghendorpWilhem1617.html,ceneton:HoghendorpWilhem1617,,,,,
361,https://www.let.leidenuniv.nl/Dutch/Ceneton/HollebolligeVryagien1780ca.html,ceneton:HollebolligeVryagien1780ca,,,,,
362,https://www.let.leidenuniv.nl/Dutch/Ceneton/Homulus1661.html,ceneton:Homulus1661,,,,,
363,https://www.let.leidenuniv.nl/Dutch/Ceneton/Hontghe1649octavo.html,ceneton:Hontghe1649octavo,,,,,
364,https://www.let.leidenuniv.nl/Dutch/Ceneton/Hontghe1649quarto.html,ceneton:Hontghe1649quarto,,,,,
365,https://www.let.leidenuniv.nl/Dutch/Ceneton/HoofmanAmintas1711.html,ceneton:HoofmanAmintas1711,,,,,
366,https://www.let.leidenuniv.nl/Dutch/Ceneton/HooftCosterIsabella1619.html,ceneton:HooftCosterIsabella1619,,,,,
367,https://www.let.leidenuniv.nl/Dutch/Ceneton/HooftGranida1615.html,ceneton:HooftGranida1615,,,,,
368,https://www.let.leidenuniv.nl/Dutch/Ceneton/HooftMommery1611.html,ceneton:HooftMommery1611,,,,,
369,https://www.let.leidenuniv.nl/Dutch/Ceneton/HooftVelsen1613.html,ceneton:HooftVelsen1613,,,,,
370,https://www.let.leidenuniv.nl/Dutch/Ceneton/HooftWarenar1617.html,ceneton:HooftWarenar1617,,,,,
371,https://www.let.leidenuniv.nl/Dutch/Ceneton/HoogstratenDieryk1666.html,ceneton:HoogstratenDieryk1666,,,,,
372,https://www.let.leidenuniv.nl/Dutch/Ceneton/HoogstratenKok1724.html,ceneton:HoogstratenKok1724,,,,,
373,https://www.let.leidenuniv.nl/Dutch/Ceneton/HoogstratenOnverstand1724.html,ceneton:HoogstratenOnverstand1724,,,,,
374,https://www.let.leidenuniv.nl/Dutch/Ceneton/Hoppestein.html,ceneton:Hoppestein,,,,,
375,https://www.let.leidenuniv.nl/Dutch/Ceneton/HouwaertHandel1621.html,ceneton:HouwaertHandel1621,,,,,
376,https://www.let.leidenuniv.nl/Dutch/Ceneton/HovenGewaandeKrygsman1715.html,ceneton:HovenGewaandeKrygsman1715,,,,,
377,https://www.let.leidenuniv.nl/Dutch/Ceneton/HovenHuuwelyk1718.html,ceneton:HovenHuuwelyk1718,,,,,
378,https://www.let.leidenuniv.nl/Dutch/Ceneton/HuybertBedrog1710ca.html,ceneton:HuybertBedrog1710ca,,,,,
379,https://www.let.leidenuniv.nl/Dutch/Ceneton/HuybertDwarsdryfster1784.html,ceneton:HuybertDwarsdryfster1784,,,,,
380,https://www.let.leidenuniv.nl/Dutch/Ceneton/HuybertMolenaar1713.html,ceneton:HuybertMolenaar1713,,,,,
381,https://www.let.leidenuniv.nl/Dutch/Ceneton/HuydecoperAchilles1719.html,ceneton:HuydecoperAchilles1719,,,,,
382,https://www.let.leidenuniv.nl/Dutch/Ceneton/HuydecoperEdipus1720.html,ceneton:HuydecoperEdipus1720,,,,,
383,https://www.let.leidenuniv.nl/Dutch/Ceneton/HuydecoperStandvastigheid1717b.html,ceneton:HuydecoperStandvastigheid1717b,,,,,
384,https://www.let.leidenuniv.nl/Dutch/Ceneton/HvanBulderenDeWit1673ca.html,ceneton:HvanBulderenDeWit1673ca,,,,,
385,https://www.let.leidenuniv.nl/Dutch/Ceneton/HvanBulderenDiensmaegd1675.html,ceneton:HvanBulderenDiensmaegd1675,,,,,
386,https://www.let.leidenuniv.nl/Dutch/Ceneton/HvanBulderenDiensmaegt1716.html,ceneton:HvanBulderenDiensmaegt1716,,,,,
387,https://www.let.leidenuniv.nl/Dutch/Ceneton/INSLMNS_Boef1662.html,ceneton:INSLMNS_Boef1662,,,,,
388,https://www.let.leidenuniv.nl/Dutch/Ceneton/IanHenSybille1660ca.html,ceneton:IanHenSybille1660ca,,,,,
389,https://www.let.leidenuniv.nl/Dutch/Ceneton/IschyriusHomulus1536.html,ceneton:IschyriusHomulus1536,,,,,
390,https://www.let.leidenuniv.nl/Dutch/Ceneton/IschyriusHomulus1538.html,ceneton:IschyriusHomulus1538,,,,,
391,https://www.let.leidenuniv.nl/Dutch/Ceneton/JODHVryheijdt1786ca.html,ceneton:JODHVryheijdt1786ca,,,,,
392,https://www.let.leidenuniv.nl/Dutch/Ceneton/JPMHoorndrager1711.html,ceneton:JPMHoorndrager1711,,,,,
393,https://www.let.leidenuniv.nl/Dutch/Ceneton/JanVosAranTitus1641.html,ceneton:JanVosAranTitus1641,,,,,
394,https://www.let.leidenuniv.nl/Dutch/Ceneton/JanVosMedea1667.html,ceneton:JanVosMedea1667,,,,,
395,https://www.let.leidenuniv.nl/Dutch/Ceneton/JanVosVergrootingAmsterdam1662.html,ceneton:JanVosVergrootingAmsterdam1662,,,,,
396,https://www.let.leidenuniv.nl/Dutch/Ceneton/JandePlug1730a.html,ceneton:JandePlug1730a,,,,,
397,https://www.let.leidenuniv.nl/Dutch/Ceneton/JapinArlekyn1747.html,ceneton:JapinArlekyn1747,,,,,
398,https://www.let.leidenuniv.nl/Dutch/Ceneton/JapinRykdommen1639.html,ceneton:JapinRykdommen1639,,,,,
399,https://www.let.leidenuniv.nl/Dutch/Ceneton/JapinWoekeraarEdelman1740.html,ceneton:JapinWoekeraarEdelman1740,,,,,
400,https://www.let.leidenuniv.nl/Dutch/Ceneton/Joncourtisaen1708.html,ceneton:Joncourtisaen1708,,,,,
401,https://www.let.leidenuniv.nl/Dutch/Ceneton/KaarsgieterJuffers1699.html,ceneton:KaarsgieterJuffers1699,,,,,
402,https://www.let.leidenuniv.nl/Dutch/Ceneton/KaarsgieterSerenade1708.html,ceneton:KaarsgieterSerenade1708,,,,,
403,https://www.let.leidenuniv.nl/Dutch/Ceneton/KaatMossel1784.html,ceneton:KaatMossel1784,,,,,
404,https://www.let.leidenuniv.nl/Dutch/Ceneton/KastricumLichtmis1732.html,ceneton:KastricumLichtmis1732,,,,,
405,https://www.let.leidenuniv.nl/Dutch/Ceneton/KempBedrogenSmith1661.html,ceneton:KempBedrogenSmith1661,,,,,
406,https://www.let.leidenuniv.nl/Dutch/Ceneton/KempMedea1665.html,ceneton:KempMedea1665,,,,,
407,https://www.let.leidenuniv.nl/Dutch/Ceneton/KempherHelena1737.html,ceneton:KempherHelena1737,,,,,
408,https://www.let.leidenuniv.nl/Dutch/Ceneton/Kistkruiper1776.html,ceneton:Kistkruiper1776,,,,,
409,https://www.let.leidenuniv.nl/Dutch/Ceneton/KlorisenRoosje1712.html,ceneton:KlorisenRoosje1712,,,,,
410,https://www.let.leidenuniv.nl/Dutch/Ceneton/KluchtSaus1635.html,ceneton:KluchtSaus1635,,,,,
411,https://www.let.leidenuniv.nl/Dutch/Ceneton/KluchtSaus1657.html,ceneton:KluchtSaus1657,,,,,
412,https://www.let.leidenuniv.nl/Dutch/Ceneton/KluchtSaus1679.html,ceneton:KluchtSaus1679,,,,,
413,https://www.let.leidenuniv.nl/Dutch/Ceneton/KlugtFijtje1700.html,ceneton:KlugtFijtje1700,,,,,
414,https://www.let.leidenuniv.nl/Dutch/Ceneton/KnobbeStortentuynLukevent1634.html,ceneton:KnobbeStortentuynLukevent1634,,,,,
415,https://www.let.leidenuniv.nl/Dutch/Ceneton/Koeckvreyer1659.html,ceneton:Koeckvreyer1659,,,,,
416,https://www.let.leidenuniv.nl/Dutch/Ceneton/KoenerdingKrispynMedevryer1717.html,ceneton:KoenerdingKrispynMedevryer1717,,,,,
